device_name,network_count,duration,has_monitors,is_merged,multithreading_type,is_recompile,last_run_time,compilation_time,binary_run_time,neurongroup_stateupdater,neurongroup_thresholder,neurongroup_resetter,synapses_pre,synapses_pre_push_spikes,spikemonitor,statemonitor,sum_ratemonitors,total_run_time
cuda_standalone,32,1.0,False,True,GPU,False,2.59263,9.022711992263794,369.11753153800964,1.40504,0.102398,0.064391,0.922956,0.012976,0.0,0.0,0.0,381.30982780456543
cuda_standalone,32,1.0,False,True,GPU,False,2.62496,9.001863241195679,340.5808665752411,1.41866,0.107116,0.068362,0.935145,0.013051,0.0,0.0,0.0,352.8411991596222
cuda_standalone,32,1.0,False,True,GPU,False,2.61782,8.969954252243042,347.68065571784973,1.41924,0.103458,0.065084,0.932241,0.013086,0.0,0.0,0.0,359.87283635139465
cuda_standalone,64,1.0,False,True,GPU,False,4.51668,9.829048871994019,739.5466532707214,2.46055,0.146974,0.071682,1.74181,0.01302,0.0,0.0,0.0,752.8599832057953
cuda_standalone,64,1.0,False,True,GPU,False,4.53168,10.000008583068848,777.6636364459991,2.43308,0.146393,0.071335,1.78452,0.012946,0.0,0.0,0.0,790.9420628547668
cuda_standalone,64,1.0,False,True,GPU,False,4.52052,9.984273433685303,779.7290637493134,2.44559,0.173015,0.071349,1.73438,0.012907,0.0,0.0,0.0,792.9855690002441
cuda_standalone,128,1.0,False,True,GPU,False,8.64973,12.059776067733765,1670.5909855365753,4.80955,0.247172,0.084435,3.40963,0.013279,0.0,0.0,0.0,1686.2731139659882
cuda_standalone,128,1.0,False,True,GPU,False,8.65054,12.348860025405884,1760.3995978832245,4.82491,0.24891,0.083457,3.39459,0.013109,0.0,0.0,0.0,1776.621010541916
cuda_standalone,128,1.0,False,True,GPU,False,8.62702,11.995683670043945,1744.7897131443024,4.79095,0.2601,0.08815,3.38915,0.013058,0.0,0.0,0.0,1760.3671000003815
cuda_standalone,1,1.0,True,True,GPU,False,1.17144,10.280480861663818,7.320313453674316,0.420422,0.092453,0.065126,0.140767,0.013001,0.164306,0.078551,0.071068,21.069802045822144
cuda_standalone,1,1.0,True,True,GPU,False,1.23667,9.712490320205688,7.437033653259277,0.435462,0.089635,0.063239,0.13791,0.013105,0.179049,0.090335,0.084851,20.118849277496338
cuda_standalone,1,1.0,True,True,GPU,False,1.14174,9.710022211074829,7.345344305038452,0.424914,0.088419,0.062217,0.13031,0.013251,0.15457,0.075695,0.068024,20.0189106464386
cuda_standalone,2,1.0,True,True,GPU,False,1.33455,10.40501856803894,14.20405626296997,0.41185,0.08627,0.061026,0.159944,0.013103,0.166535,0.148116,0.13907,27.872459173202515
cuda_standalone,2,1.0,True,True,GPU,False,1.36082,9.95268964767456,14.529804944992065,0.422691,0.087712,0.062059,0.162779,0.013345,0.168539,0.150943,0.141965,27.545632123947144
cuda_standalone,2,1.0,True,True,GPU,False,1.42044,10.646042346954346,15.559308528900146,0.428327,0.096308,0.066678,0.169208,0.013232,0.181873,0.160631,0.151472,29.351749658584595
cuda_standalone,4,1.0,True,True,GPU,False,1.90856,11.54902958869934,28.77465844154358,0.424377,0.101851,0.069982,0.232078,0.013176,0.204862,0.329733,0.324094,43.61342263221741
cuda_standalone,4,1.0,True,True,GPU,False,1.78327,11.109640121459961,29.291115522384644,0.413657,0.088615,0.062265,0.225099,0.01346,0.181736,0.29762500000000003,0.291176,43.39695453643799
cuda_standalone,4,1.0,True,True,GPU,False,1.88415,11.434622049331665,29.315406560897827,0.419907,0.100183,0.068662,0.231151,0.013191,0.201132,0.32447899999999996,0.318828,44.04383182525635
cuda_standalone,8,1.0,True,True,GPU,False,2.60235,14.572825908660889,59.20152449607849,0.418556,0.088542,0.06206,0.324972,0.013125,0.193463,0.590708,0.5973269999999999,76.90991306304932
cuda_standalone,8,1.0,True,True,GPU,False,2.76763,14.968057870864868,61.976134300231934,0.420404,0.101249,0.068438,0.337689,0.013095,0.213855,0.6482559999999999,0.650177,80.56863951683044
cuda_standalone,8,1.0,True,True,GPU,False,2.63076,14.93902325630188,61.965617656707764,0.416877,0.090863,0.062965,0.326786,0.013234,0.198466,0.59941,0.605668,80.31494212150574
